,USAGE,season,period,cost,storage_available,inverter_to_storage,storage_to_inverter,inverter_to_demand,grid_to_inverter,grid_to_demand_peak,grid_to_demand_offpeak
2011-01-03 11:00:00,0.6900000000000001,non_summer,offpeak,0.05209,20.57923875432526,3.6764705882352944,0.0,0.0,4.325259515570934,0.0,0.6900000000000001
2011-01-03 12:00:00,0.711,non_summer,offpeak,0.05209,23.70423875432526,1.5244249949114586,0.0,0.0,1.793441170484069,0.0,0.711
2011-01-03 13:00:00,0.8290000000000001,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.8290000000000001
2011-01-03 14:00:00,0.964,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.964
2011-01-03 15:00:00,0.962,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.962
2011-01-03 16:00:00,1.05,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.05
2011-01-03 17:00:00,1.096,non_summer,peak,0.18266,25.0,0.0,1.5169550173010382,1.2894117647058825,0.0,0.0,0.0
2011-01-03 18:00:00,1.111,non_summer,peak,0.18266,23.483044982698964,0.0,1.5377162629757786,1.3070588235294118,0.0,0.0,0.0
2011-01-03 19:00:00,1.127,non_summer,peak,0.18266,21.945328719723186,0.0,1.5598615916955019,1.3258823529411765,0.0,0.0,0.0
2011-01-03 20:00:00,1.165,non_summer,peak,0.18266,20.385467128027685,0.0,1.6124567474048443,1.3705882352941177,0.0,0.0,0.0
2011-01-03 21:00:00,1.055,non_summer,offpeak,0.05209,18.77301038062284,3.6764705882352944,0.0,0.0,4.325259515570934,0.0,1.055
2011-01-03 22:00:00,1.0070000000000001,non_summer,offpeak,0.05209,21.89801038062284,3.6764705882352944,0.0,0.0,4.325259515570934,0.0,1.0070000000000001
2011-01-03 23:00:00,0.982,non_summer,offpeak,0.05209,25.02301038062284,0.0,0.0,0.0,0.0,0.0,0.982
2011-01-04 00:00:00,1.057,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.057
2011-01-04 01:00:00,1.399,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.399
2011-01-04 02:00:00,1.532,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.532
2011-01-04 03:00:00,1.444,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.444
2011-01-04 04:00:00,1.445,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.445
2011-01-04 05:00:00,1.2750000000000001,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.2750000000000001
2011-01-04 06:00:00,1.04,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.04
2011-01-04 07:00:00,0.843,non_summer,peak,0.18266,25.0,0.0,1.1667820069204151,0.9917647058823529,0.0,0.0,0.0
2011-01-04 08:00:00,0.706,non_summer,peak,0.18266,23.833217993079586,0.0,0.9771626297577855,0.8305882352941176,0.0,0.0,0.0
2011-01-04 09:00:00,0.663,non_summer,peak,0.18266,22.8560553633218,0.0,0.9176470588235295,0.78,0.0,0.0,0.0
2011-01-04 10:00:00,0.664,non_summer,peak,0.18266,21.93840830449827,0.0,0.9190311418685122,0.7811764705882354,0.0,0.0,0.0
2011-01-04 11:00:00,0.666,non_summer,offpeak,0.05209,21.01937716262976,3.6764705882352944,0.0,0.0,4.325259515570934,0.0,0.666
2011-01-04 12:00:00,0.726,non_summer,offpeak,0.05209,24.14437716262976,1.0066151027885188,0.0,0.0,1.1842530621041398,0.0,0.726
2011-01-04 13:00:00,0.871,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.871
2011-01-04 14:00:00,0.999,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.999
2011-01-04 15:00:00,1.059,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.059
2011-01-04 16:00:00,1.0210000000000001,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.0210000000000001
2011-01-04 17:00:00,0.987,non_summer,peak,0.18266,25.0,0.0,1.366089965397924,1.1611764705882353,0.0,0.0,0.0
2011-01-04 18:00:00,0.965,non_summer,peak,0.18266,23.633910034602074,0.0,1.3356401384083045,1.1352941176470588,0.0,0.0,0.0
2011-01-04 19:00:00,0.9550000000000001,non_summer,peak,0.18266,22.29826989619377,0.0,1.3217993079584776,1.1235294117647059,0.0,0.0,0.0
2011-01-04 20:00:00,0.934,non_summer,peak,0.18266,20.97647058823529,0.0,1.2927335640138409,1.0988235294117648,0.0,0.0,0.0
2011-01-04 21:00:00,0.9,non_summer,offpeak,0.05209,19.68373702422145,3.6764705882352944,0.0,0.0,4.325259515570934,0.0,0.9
2011-01-04 22:00:00,0.851,non_summer,offpeak,0.05209,22.80873702422145,2.5779564420924115,0.0,0.0,3.0328899318734255,0.0,0.851
2011-01-04 23:00:00,0.865,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.865
2011-01-05 00:00:00,0.963,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.963
2011-01-05 01:00:00,1.2790000000000001,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.2790000000000001
2011-01-05 02:00:00,1.472,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.472
2011-01-05 03:00:00,1.458,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.458
2011-01-05 04:00:00,1.354,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.354
2011-01-05 05:00:00,1.2,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.2
2011-01-05 06:00:00,1.014,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.014
2011-01-05 07:00:00,0.869,non_summer,peak,0.18266,25.0,0.0,1.2027681660899656,1.0223529411764707,0.0,0.0,0.0
2011-01-05 08:00:00,0.758,non_summer,peak,0.18266,23.797231833910033,0.0,1.049134948096886,0.891764705882353,0.0,0.0,0.0
2011-01-05 09:00:00,0.7030000000000001,non_summer,peak,0.18266,22.748096885813148,0.0,0.9730103806228375,0.8270588235294118,0.0,0.0,0.0
2011-01-05 10:00:00,0.6890000000000001,non_summer,peak,0.18266,21.77508650519031,0.0,0.9536332179930797,0.8105882352941177,0.0,0.0,0.0
2011-01-05 11:00:00,0.664,non_summer,offpeak,0.05209,20.82145328719723,3.6764705882352944,0.0,0.0,4.325259515570934,0.0,0.664
2011-01-05 12:00:00,0.713,non_summer,offpeak,0.05209,23.94645328719723,1.2394667209444359,0.0,0.0,1.4581961422875718,0.0,0.713
2011-01-05 13:00:00,0.904,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.904
2011-01-05 14:00:00,1.07,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.07
2011-01-05 15:00:00,1.085,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.085
2011-01-05 16:00:00,0.9400000000000001,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.9400000000000001
2011-01-05 17:00:00,0.92,non_summer,peak,0.18266,25.0,0.0,1.2733564013840832,1.0823529411764707,0.0,0.0,0.0
2011-01-05 18:00:00,0.92,non_summer,peak,0.18266,23.726643598615915,0.0,1.2733564013840832,1.0823529411764707,0.0,0.0,0.0
2011-01-05 19:00:00,0.851,non_summer,peak,0.18266,22.45328719723183,0.0,1.1778546712802769,1.0011764705882353,0.0,0.0,0.0
2011-01-05 20:00:00,0.847,non_summer,peak,0.18266,21.275432525951555,0.0,1.172318339100346,0.9964705882352941,0.0,0.0,0.0
2011-01-05 21:00:00,0.81,non_summer,offpeak,0.05209,20.103114186851208,3.6764705882352944,0.0,0.0,4.325259515570934,0.0,0.81
2011-01-05 22:00:00,0.785,non_summer,offpeak,0.05209,23.228114186851208,2.084571544880932,0.0,0.0,2.4524371116246257,0.0,0.785
2011-01-05 23:00:00,0.801,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.801
2011-01-06 00:00:00,0.906,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.906
2011-01-06 01:00:00,1.311,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.311
2011-01-06 02:00:00,1.429,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.429
2011-01-06 03:00:00,1.383,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.383
2011-01-06 04:00:00,1.36,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.36
2011-01-06 05:00:00,1.161,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.161
2011-01-06 06:00:00,1.025,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.025
2011-01-06 07:00:00,0.8210000000000001,non_summer,peak,0.18266,25.0,0.0,1.136332179930796,0.9658823529411765,0.0,0.0,0.0
2011-01-06 08:00:00,0.705,non_summer,peak,0.18266,23.863667820069203,0.0,0.9757785467128027,0.8294117647058823,0.0,0.0,0.0
2011-01-06 09:00:00,0.652,non_summer,peak,0.18266,22.8878892733564,0.0,0.9024221453287198,0.7670588235294118,0.0,0.0,0.0
2011-01-06 10:00:00,0.651,non_summer,peak,0.18266,21.98546712802768,0.0,0.9010380622837372,0.7658823529411766,0.0,0.0,0.0
2011-01-06 11:00:00,0.65,non_summer,offpeak,0.05209,21.08442906574394,3.6764705882352944,0.0,0.0,4.325259515570934,0.0,0.65
2011-01-06 12:00:00,0.6990000000000001,non_summer,offpeak,0.05209,24.20942906574394,0.9300834520659528,0.0,0.0,1.0942158259599444,0.0,0.6990000000000001
2011-01-06 13:00:00,0.906,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.906
2011-01-06 14:00:00,1.036,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.036
2011-01-06 15:00:00,1.051,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.051
2011-01-06 16:00:00,0.992,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.992
2011-01-06 17:00:00,0.917,non_summer,peak,0.18266,25.0,0.0,1.269204152249135,1.0788235294117647,0.0,0.0,0.0
2011-01-06 18:00:00,0.893,non_summer,peak,0.18266,23.730795847750866,0.0,1.2359861591695502,1.0505882352941176,0.0,0.0,0.0
2011-01-06 19:00:00,0.9,non_summer,peak,0.18266,22.494809688581316,0.0,1.245674740484429,1.0588235294117647,0.0,0.0,0.0
2011-01-06 20:00:00,0.885,non_summer,peak,0.18266,21.249134948096888,0.0,1.2249134948096887,1.0411764705882354,0.0,0.0,0.0
2011-01-06 21:00:00,0.8320000000000001,non_summer,offpeak,0.05209,20.0242214532872,3.6764705882352944,0.0,0.0,4.325259515570934,0.0,0.8320000000000001
2011-01-06 22:00:00,0.809,non_summer,offpeak,0.05209,23.1492214532872,2.17738652554447,0.0,0.0,2.561631206522906,0.0,0.809
2011-01-06 23:00:00,0.834,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.834
2011-01-07 00:00:00,0.965,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.965
2011-01-07 01:00:00,1.341,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.341
2011-01-07 02:00:00,1.482,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.482
2011-01-07 03:00:00,1.434,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.434
2011-01-07 04:00:00,1.3840000000000001,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.3840000000000001
2011-01-07 05:00:00,1.196,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.196
2011-01-07 06:00:00,1.031,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.031
2011-01-07 07:00:00,0.852,non_summer,peak,0.18266,25.0,0.0,1.1792387543252596,1.0023529411764707,0.0,0.0,0.0
2011-01-07 08:00:00,0.759,non_summer,peak,0.18266,23.820761245674742,0.0,1.0505190311418686,0.8929411764705882,0.0,0.0,0.0
2011-01-07 09:00:00,0.705,non_summer,peak,0.18266,22.770242214532875,0.0,0.9757785467128027,0.8294117647058823,0.0,0.0,0.0
2011-01-07 10:00:00,0.685,non_summer,peak,0.18266,21.79446366782007,0.0,0.948096885813149,0.8058823529411766,0.0,0.0,0.0
2011-01-07 11:00:00,0.673,non_summer,offpeak,0.05209,20.84636678200692,3.6764705882352944,0.0,0.0,4.325259515570934,0.0,0.673
2011-01-07 12:00:00,0.715,non_summer,offpeak,0.05209,23.97136678200692,1.210156727050681,0.0,0.0,1.423713796530213,0.0,0.715
2011-01-07 13:00:00,0.885,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.885
2011-01-07 14:00:00,1.114,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.114
2011-01-07 15:00:00,1.105,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.105
2011-01-07 16:00:00,0.979,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.979
2011-01-07 17:00:00,0.97,non_summer,peak,0.18266,25.0,0.0,1.342560553633218,1.1411764705882352,0.0,0.0,0.0
2011-01-07 18:00:00,0.9550000000000001,non_summer,peak,0.18266,23.657439446366784,0.0,1.3217993079584776,1.1235294117647059,0.0,0.0,0.0
2011-01-07 19:00:00,0.9500000000000001,non_summer,peak,0.18266,22.335640138408305,0.0,1.3148788927335642,1.1176470588235294,0.0,0.0,0.0
2011-01-07 20:00:00,0.932,non_summer,peak,0.18266,21.02076124567474,0.0,1.2899653979238757,1.0964705882352943,0.0,0.0,0.0
2011-01-07 21:00:00,0.863,non_summer,offpeak,0.05209,19.730795847750866,3.6764705882352944,0.0,0.0,4.325259515570934,0.0,0.863
2011-01-07 22:00:00,0.882,non_summer,offpeak,0.05209,22.855795847750866,2.5225931202930996,0.0,0.0,2.967756612109529,0.0,0.882
2011-01-07 23:00:00,0.869,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.869
2011-01-08 00:00:00,0.983,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.983
2011-01-08 01:00:00,1.343,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.343
2011-01-08 02:00:00,1.422,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.422
2011-01-08 03:00:00,1.4040000000000001,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.4040000000000001
2011-01-08 04:00:00,1.331,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.331
2011-01-08 05:00:00,1.2630000000000001,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.2630000000000001
2011-01-08 06:00:00,1.121,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.121
2011-01-08 07:00:00,0.927,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.927
2011-01-08 08:00:00,0.807,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.807
2011-01-08 09:00:00,0.731,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.731
2011-01-08 10:00:00,0.675,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.675
2011-01-08 11:00:00,0.676,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.676
2011-01-08 12:00:00,0.719,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.719
2011-01-08 13:00:00,0.873,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.873
2011-01-08 14:00:00,1.044,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.044
2011-01-08 15:00:00,1.048,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.048
2011-01-08 16:00:00,0.995,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.995
2011-01-08 17:00:00,0.967,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.967
2011-01-08 18:00:00,0.937,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.937
2011-01-08 19:00:00,0.926,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.926
2011-01-08 20:00:00,0.915,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.915
2011-01-08 21:00:00,0.88,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.88
2011-01-08 22:00:00,0.84,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.84
2011-01-08 23:00:00,0.84,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.84
2011-01-09 00:00:00,0.9460000000000001,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.9460000000000001
2011-01-09 01:00:00,1.231,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.231
2011-01-09 02:00:00,1.426,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.426
2011-01-09 03:00:00,1.387,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.387
2011-01-09 04:00:00,1.342,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.342
2011-01-09 05:00:00,1.266,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.266
2011-01-09 06:00:00,1.08,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.08
2011-01-09 07:00:00,0.916,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.916
2011-01-09 08:00:00,0.807,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.807
2011-01-09 09:00:00,0.747,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.747
2011-01-09 10:00:00,0.6980000000000001,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.6980000000000001
2011-01-09 11:00:00,0.681,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.681
2011-01-09 12:00:00,0.7030000000000001,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.7030000000000001
2011-01-09 13:00:00,0.893,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.893
2011-01-09 14:00:00,0.969,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.969
2011-01-09 15:00:00,1.024,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.024
2011-01-09 16:00:00,1.08,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.08
2011-01-09 17:00:00,1.172,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.172
2011-01-09 18:00:00,1.176,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.176
2011-01-09 19:00:00,1.124,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.124
2011-01-09 20:00:00,1.092,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.092
2011-01-09 21:00:00,0.998,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.998
2011-01-09 22:00:00,0.9430000000000001,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.9430000000000001
2011-01-09 23:00:00,0.9580000000000001,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,0.9580000000000001
2011-01-10 00:00:00,1.036,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.036
2011-01-10 01:00:00,1.325,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.325
2011-01-10 02:00:00,1.459,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.459
2011-01-10 03:00:00,1.372,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.372
2011-01-10 04:00:00,1.34,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.34
2011-01-10 05:00:00,1.227,non_summer,offpeak,0.05209,25.0,0.0,0.0,0.0,0.0,0.0,1.227
