,USAGE,season,period,cost,storage_available,inverter_to_storage,storage_to_inverter,inverter_to_demand,grid_to_inverter,grid_to_demand_peak,grid_to_demand_offpeak
2011-01-02 04:00:00,1.4000000000000001,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.4000000000000001
2011-01-02 05:00:00,1.2650000000000001,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.2650000000000001
2011-01-02 06:00:00,1.043,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.043
2011-01-02 07:00:00,0.864,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,0.864
2011-01-02 08:00:00,0.853,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,0.853
2011-01-02 09:00:00,0.762,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,0.762
2011-01-02 10:00:00,0.749,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,0.749
2011-01-02 11:00:00,0.716,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,0.716
2011-01-02 12:00:00,0.704,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,0.704
2011-01-02 13:00:00,0.794,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,0.794
2011-01-02 14:00:00,0.926,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,0.926
2011-01-02 15:00:00,1.041,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.041
2011-01-02 16:00:00,1.111,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.111
2011-01-02 17:00:00,1.193,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.193
2011-01-02 18:00:00,1.182,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.182
2011-01-02 19:00:00,1.149,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.149
2011-01-02 20:00:00,1.111,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.111
2011-01-02 21:00:00,1.014,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.014
2011-01-02 22:00:00,0.967,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,0.967
2011-01-02 23:00:00,1.0050000000000001,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.0050000000000001
2011-01-03 00:00:00,1.09,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.09
2011-01-03 01:00:00,1.405,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.405
2011-01-03 02:00:00,1.5,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.5
2011-01-03 03:00:00,1.4040000000000001,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.4040000000000001
2011-01-03 04:00:00,1.314,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.314
2011-01-03 05:00:00,1.247,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.247
2011-01-03 06:00:00,1.089,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.089
2011-01-03 07:00:00,0.924,non_summer,peak,0.18266,10.0,0.0,1.278892733564014,1.0870588235294119,0.0,0.0,0.0
2011-01-03 08:00:00,0.808,non_summer,peak,0.18266,8.721107266435986,0.0,1.1183391003460208,0.9505882352941177,0.0,0.0,0.0
2011-01-03 09:00:00,0.748,non_summer,peak,0.18266,7.602768166089965,0.0,1.035294117647059,0.88,0.0,0.0,0.0
2011-01-03 10:00:00,0.714,non_summer,peak,0.18266,6.567474048442906,0.0,0.9882352941176471,0.84,0.0,0.0,0.0
2011-01-03 11:00:00,0.6900000000000001,non_summer,offpeak,0.05209,5.579238754325259,1.4705882352941178,0.0,0.0,1.7301038062283738,0.0,0.6900000000000001
2011-01-03 12:00:00,0.711,non_summer,offpeak,0.05209,6.829238754325259,1.4705882352941178,0.0,0.0,1.7301038062283738,0.0,0.711
2011-01-03 13:00:00,0.8290000000000001,non_summer,offpeak,0.05209,8.07923875432526,1.4705882352941178,0.0,0.0,1.7301038062283738,0.0,0.8290000000000001
2011-01-03 14:00:00,0.964,non_summer,offpeak,0.05209,9.32923875432526,0.7891308772643998,0.0,0.0,0.9283892673698821,0.0,0.964
2011-01-03 15:00:00,0.962,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,0.962
2011-01-03 16:00:00,1.05,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.05
2011-01-03 17:00:00,1.096,non_summer,peak,0.18266,10.0,0.0,1.5169550173010382,1.2894117647058825,0.0,0.0,0.0
2011-01-03 18:00:00,1.111,non_summer,peak,0.18266,8.483044982698962,0.0,1.5377162629757786,1.3070588235294118,0.0,0.0,0.0
2011-01-03 19:00:00,1.127,non_summer,peak,0.18266,6.945328719723183,0.0,1.5598615916955019,1.3258823529411765,0.0,0.0,0.0
2011-01-03 20:00:00,1.165,non_summer,peak,0.18266,5.385467128027681,0.0,1.6124567474048443,1.3705882352941177,0.0,0.0,0.0
2011-01-03 21:00:00,1.055,non_summer,offpeak,0.05209,3.7730103806228366,1.4705882352941178,0.0,0.0,1.7301038062283738,0.0,1.055
2011-01-03 22:00:00,1.0070000000000001,non_summer,offpeak,0.05209,5.023010380622837,1.4705882352941178,0.0,0.0,1.7301038062283738,0.0,1.0070000000000001
2011-01-03 23:00:00,0.982,non_summer,offpeak,0.05209,6.273010380622837,1.4705882352941178,0.0,0.0,1.7301038062283738,0.0,0.982
2011-01-04 00:00:00,1.057,non_summer,offpeak,0.05209,7.523010380622837,1.4705882352941178,0.0,0.0,1.7301038062283738,0.0,1.057
2011-01-04 01:00:00,1.399,non_summer,offpeak,0.05209,8.773010380622836,1.4705882352941178,0.0,0.0,1.7301038062283738,0.0,1.399
2011-01-04 02:00:00,1.532,non_summer,offpeak,0.05209,10.023010380622836,0.0,0.0,0.0,0.0,0.0,1.532
2011-01-04 03:00:00,1.444,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.444
2011-01-04 04:00:00,1.445,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.445
2011-01-04 05:00:00,1.2750000000000001,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.2750000000000001
2011-01-04 06:00:00,1.04,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.04
2011-01-04 07:00:00,0.843,non_summer,peak,0.18266,10.0,0.0,1.1667820069204151,0.9917647058823529,0.0,0.0,0.0
2011-01-04 08:00:00,0.706,non_summer,peak,0.18266,8.833217993079584,0.0,0.9771626297577855,0.8305882352941176,0.0,0.0,0.0
2011-01-04 09:00:00,0.663,non_summer,peak,0.18266,7.856055363321799,0.0,0.9176470588235295,0.78,0.0,0.0,0.0
2011-01-04 10:00:00,0.664,non_summer,peak,0.18266,6.938408304498269,0.0,0.9190311418685122,0.7811764705882354,0.0,0.0,0.0
2011-01-04 11:00:00,0.666,non_summer,offpeak,0.05209,6.019377162629757,1.4705882352941178,0.0,0.0,1.7301038062283738,0.0,0.666
2011-01-04 12:00:00,0.726,non_summer,offpeak,0.05209,7.269377162629757,1.4705882352941178,0.0,0.0,1.7301038062283738,0.0,0.726
2011-01-04 13:00:00,0.871,non_summer,offpeak,0.05209,8.519377162629757,1.4705882352941178,0.0,0.0,1.7301038062283738,0.0,0.871
2011-01-04 14:00:00,0.999,non_summer,offpeak,0.05209,9.769377162629757,0.27132098514146213,0.0,0.0,0.31920115898995544,0.0,0.999
2011-01-04 15:00:00,1.059,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.059
2011-01-04 16:00:00,1.0210000000000001,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.0210000000000001
2011-01-04 17:00:00,0.987,non_summer,peak,0.18266,10.0,0.0,1.366089965397924,1.1611764705882353,0.0,0.0,0.0
2011-01-04 18:00:00,0.965,non_summer,peak,0.18266,8.633910034602076,0.0,1.3356401384083045,1.1352941176470588,0.0,0.0,0.0
2011-01-04 19:00:00,0.9550000000000001,non_summer,peak,0.18266,7.298269896193771,0.0,1.3217993079584776,1.1235294117647059,0.0,0.0,0.0
2011-01-04 20:00:00,0.934,non_summer,peak,0.18266,5.976470588235293,0.0,1.2927335640138409,1.0988235294117648,0.0,0.0,0.0
2011-01-04 21:00:00,0.9,non_summer,offpeak,0.05209,4.683737024221452,1.4705882352941178,0.0,0.0,1.7301038062283738,0.0,0.9
2011-01-04 22:00:00,0.851,non_summer,offpeak,0.05209,5.933737024221452,1.4705882352941178,0.0,0.0,1.7301038062283738,0.0,0.851
2011-01-04 23:00:00,0.865,non_summer,offpeak,0.05209,7.183737024221452,1.4705882352941178,0.0,0.0,1.7301038062283738,0.0,0.865
2011-01-05 00:00:00,0.963,non_summer,offpeak,0.05209,8.433737024221452,1.4705882352941178,0.0,0.0,1.7301038062283738,0.0,0.963
2011-01-05 01:00:00,1.2790000000000001,non_summer,offpeak,0.05209,9.683737024221452,0.3720740891512327,0.0,0.0,0.437734222530862,0.0,1.2790000000000001
2011-01-05 02:00:00,1.472,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.472
2011-01-05 03:00:00,1.458,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.458
2011-01-05 04:00:00,1.354,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.354
2011-01-05 05:00:00,1.2,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.2
2011-01-05 06:00:00,1.014,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.014
2011-01-05 07:00:00,0.869,non_summer,peak,0.18266,10.0,0.0,1.2027681660899656,1.0223529411764707,0.0,0.0,0.0
2011-01-05 08:00:00,0.758,non_summer,peak,0.18266,8.797231833910034,0.0,1.049134948096886,0.891764705882353,0.0,0.0,0.0
2011-01-05 09:00:00,0.7030000000000001,non_summer,peak,0.18266,7.7480968858131485,0.0,0.9730103806228375,0.8270588235294118,0.0,0.0,0.0
2011-01-05 10:00:00,0.6890000000000001,non_summer,peak,0.18266,6.775086505190311,0.0,0.9536332179930797,0.8105882352941177,0.0,0.0,0.0
2011-01-05 11:00:00,0.664,non_summer,offpeak,0.05209,5.821453287197231,1.4705882352941178,0.0,0.0,1.7301038062283738,0.0,0.664
2011-01-05 12:00:00,0.713,non_summer,offpeak,0.05209,7.071453287197231,1.4705882352941178,0.0,0.0,1.7301038062283738,0.0,0.713
2011-01-05 13:00:00,0.904,non_summer,offpeak,0.05209,8.321453287197231,1.4705882352941178,0.0,0.0,1.7301038062283738,0.0,0.904
2011-01-05 14:00:00,1.07,non_summer,offpeak,0.05209,9.571453287197231,0.5041726032973749,0.0,0.0,0.5931442391733822,0.0,1.07
2011-01-05 15:00:00,1.085,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.085
2011-01-05 16:00:00,0.9400000000000001,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,0.9400000000000001
2011-01-05 17:00:00,0.92,non_summer,peak,0.18266,10.0,0.0,1.2733564013840832,1.0823529411764707,0.0,0.0,0.0
2011-01-05 18:00:00,0.92,non_summer,peak,0.18266,8.726643598615917,0.0,1.2733564013840832,1.0823529411764707,0.0,0.0,0.0
2011-01-05 19:00:00,0.851,non_summer,peak,0.18266,7.453287197231834,0.0,1.1778546712802769,1.0011764705882353,0.0,0.0,0.0
2011-01-05 20:00:00,0.847,non_summer,peak,0.18266,6.275432525951557,0.0,1.172318339100346,0.9964705882352941,0.0,0.0,0.0
2011-01-05 21:00:00,0.81,non_summer,offpeak,0.05209,5.1031141868512115,1.4705882352941178,0.0,0.0,1.7301038062283738,0.0,0.81
2011-01-05 22:00:00,0.785,non_summer,offpeak,0.05209,6.3531141868512115,1.4705882352941178,0.0,0.0,1.7301038062283738,0.0,0.785
2011-01-05 23:00:00,0.801,non_summer,offpeak,0.05209,7.6031141868512115,1.4705882352941178,0.0,0.0,1.7301038062283738,0.0,0.801
2011-01-06 00:00:00,0.906,non_summer,offpeak,0.05209,8.853114186851212,1.4705882352941178,0.0,0.0,1.7301038062283738,0.0,0.906
2011-01-06 01:00:00,1.311,non_summer,offpeak,0.05209,10.103114186851212,0.0,0.0,0.0,0.0,0.0,1.311
2011-01-06 02:00:00,1.429,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.429
2011-01-06 03:00:00,1.383,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.383
2011-01-06 04:00:00,1.36,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.36
2011-01-06 05:00:00,1.161,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.161
2011-01-06 06:00:00,1.025,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.025
2011-01-06 07:00:00,0.8210000000000001,non_summer,peak,0.18266,10.0,0.0,1.136332179930796,0.9658823529411765,0.0,0.0,0.0
2011-01-06 08:00:00,0.705,non_summer,peak,0.18266,8.863667820069203,0.0,0.9757785467128027,0.8294117647058823,0.0,0.0,0.0
2011-01-06 09:00:00,0.652,non_summer,peak,0.18266,7.8878892733564,0.0,0.9024221453287198,0.7670588235294118,0.0,0.0,0.0
2011-01-06 10:00:00,0.651,non_summer,peak,0.18266,6.985467128027681,0.0,0.9010380622837372,0.7658823529411766,0.0,0.0,0.0
2011-01-06 11:00:00,0.65,non_summer,offpeak,0.05209,6.084429065743944,1.4705882352941178,0.0,0.0,1.7301038062283738,0.0,0.65
2011-01-06 12:00:00,0.6990000000000001,non_summer,offpeak,0.05209,7.334429065743944,1.4705882352941178,0.0,0.0,1.7301038062283738,0.0,0.6990000000000001
2011-01-06 13:00:00,0.906,non_summer,offpeak,0.05209,8.584429065743944,1.4705882352941178,0.0,0.0,1.7301038062283738,0.0,0.906
2011-01-06 14:00:00,1.036,non_summer,offpeak,0.05209,9.834429065743944,0.19478933441888976,0.0,0.0,0.22916392284575268,0.0,1.036
2011-01-06 15:00:00,1.051,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.051
2011-01-06 16:00:00,0.992,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,0.992
2011-01-06 17:00:00,0.917,non_summer,peak,0.18266,10.0,0.0,1.269204152249135,1.0788235294117647,0.0,0.0,0.0
2011-01-06 18:00:00,0.893,non_summer,peak,0.18266,8.730795847750866,0.0,1.2359861591695502,1.0505882352941176,0.0,0.0,0.0
2011-01-06 19:00:00,0.9,non_summer,peak,0.18266,7.494809688581316,0.0,1.245674740484429,1.0588235294117647,0.0,0.0,0.0
2011-01-06 20:00:00,0.885,non_summer,peak,0.18266,6.249134948096886,0.0,1.2249134948096887,1.0411764705882354,0.0,0.0,0.0
2011-01-06 21:00:00,0.8320000000000001,non_summer,offpeak,0.05209,5.024221453287197,1.4705882352941178,0.0,0.0,1.7301038062283738,0.0,0.8320000000000001
2011-01-06 22:00:00,0.809,non_summer,offpeak,0.05209,6.274221453287197,1.4705882352941178,0.0,0.0,1.7301038062283738,0.0,0.809
2011-01-06 23:00:00,0.834,non_summer,offpeak,0.05209,7.524221453287197,1.4705882352941178,0.0,0.0,1.7301038062283738,0.0,0.834
2011-01-07 00:00:00,0.965,non_summer,offpeak,0.05209,8.774221453287197,1.4705882352941178,0.0,0.0,1.7301038062283738,0.0,0.965
2011-01-07 01:00:00,1.341,non_summer,offpeak,0.05209,10.024221453287197,0.0,0.0,0.0,0.0,0.0,1.341
2011-01-07 02:00:00,1.482,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.482
2011-01-07 03:00:00,1.434,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.434
2011-01-07 04:00:00,1.3840000000000001,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.3840000000000001
2011-01-07 05:00:00,1.196,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.196
2011-01-07 06:00:00,1.031,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.031
2011-01-07 07:00:00,0.852,non_summer,peak,0.18266,10.0,0.0,1.1792387543252596,1.0023529411764707,0.0,0.0,0.0
2011-01-07 08:00:00,0.759,non_summer,peak,0.18266,8.82076124567474,0.0,1.0505190311418686,0.8929411764705882,0.0,0.0,0.0
2011-01-07 09:00:00,0.705,non_summer,peak,0.18266,7.770242214532871,0.0,0.9757785467128027,0.8294117647058823,0.0,0.0,0.0
2011-01-07 10:00:00,0.685,non_summer,peak,0.18266,6.794463667820068,0.0,0.948096885813149,0.8058823529411766,0.0,0.0,0.0
2011-01-07 11:00:00,0.673,non_summer,offpeak,0.05209,5.846366782006919,1.4705882352941178,0.0,0.0,1.7301038062283738,0.0,0.673
2011-01-07 12:00:00,0.715,non_summer,offpeak,0.05209,7.096366782006919,1.4705882352941178,0.0,0.0,1.7301038062283738,0.0,0.715
2011-01-07 13:00:00,0.885,non_summer,offpeak,0.05209,8.34636678200692,1.4705882352941178,0.0,0.0,1.7301038062283738,0.0,0.885
2011-01-07 14:00:00,1.114,non_summer,offpeak,0.05209,9.59636678200692,0.47486260940362424,0.0,0.0,0.5586618934160286,0.0,1.114
2011-01-07 15:00:00,1.105,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.105
2011-01-07 16:00:00,0.979,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,0.979
2011-01-07 17:00:00,0.97,non_summer,peak,0.18266,10.0,0.0,1.342560553633218,1.1411764705882352,0.0,0.0,0.0
2011-01-07 18:00:00,0.9550000000000001,non_summer,peak,0.18266,8.657439446366782,0.0,1.3217993079584776,1.1235294117647059,0.0,0.0,0.0
2011-01-07 19:00:00,0.9500000000000001,non_summer,peak,0.18266,7.335640138408304,0.0,1.3148788927335642,1.1176470588235294,0.0,0.0,0.0
2011-01-07 20:00:00,0.932,non_summer,peak,0.18266,6.0207612456747395,0.0,1.2899653979238757,1.0964705882352943,0.0,0.0,0.0
2011-01-07 21:00:00,0.863,non_summer,offpeak,0.05209,4.730795847750864,1.4705882352941178,0.0,0.0,1.7301038062283738,0.0,0.863
2011-01-07 22:00:00,0.882,non_summer,offpeak,0.05209,5.980795847750864,1.4705882352941178,0.0,0.0,1.7301038062283738,0.0,0.882
2011-01-07 23:00:00,0.869,non_summer,offpeak,0.05209,7.230795847750864,1.4705882352941178,0.0,0.0,1.7301038062283738,0.0,0.869
2011-01-08 00:00:00,0.983,non_summer,offpeak,0.05209,8.480795847750864,1.4705882352941178,0.0,0.0,1.7301038062283738,0.0,0.983
2011-01-08 01:00:00,1.343,non_summer,offpeak,0.05209,9.730795847750864,0.31671076735192494,0.0,0.0,0.3726009027669705,0.0,1.343
2011-01-08 02:00:00,1.422,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.422
2011-01-08 03:00:00,1.4040000000000001,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.4040000000000001
2011-01-08 04:00:00,1.331,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.331
2011-01-08 05:00:00,1.2630000000000001,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.2630000000000001
2011-01-08 06:00:00,1.121,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.121
2011-01-08 07:00:00,0.927,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,0.927
2011-01-08 08:00:00,0.807,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,0.807
2011-01-08 09:00:00,0.731,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,0.731
2011-01-08 10:00:00,0.675,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,0.675
2011-01-08 11:00:00,0.676,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,0.676
2011-01-08 12:00:00,0.719,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,0.719
2011-01-08 13:00:00,0.873,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,0.873
2011-01-08 14:00:00,1.044,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.044
2011-01-08 15:00:00,1.048,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.048
2011-01-08 16:00:00,0.995,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,0.995
2011-01-08 17:00:00,0.967,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,0.967
2011-01-08 18:00:00,0.937,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,0.937
2011-01-08 19:00:00,0.926,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,0.926
2011-01-08 20:00:00,0.915,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,0.915
2011-01-08 21:00:00,0.88,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,0.88
2011-01-08 22:00:00,0.84,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,0.84
2011-01-08 23:00:00,0.84,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,0.84
2011-01-09 00:00:00,0.9460000000000001,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,0.9460000000000001
2011-01-09 01:00:00,1.231,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.231
2011-01-09 02:00:00,1.426,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.426
2011-01-09 03:00:00,1.387,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.387
2011-01-09 04:00:00,1.342,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.342
2011-01-09 05:00:00,1.266,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.266
2011-01-09 06:00:00,1.08,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.08
2011-01-09 07:00:00,0.916,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,0.916
2011-01-09 08:00:00,0.807,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,0.807
2011-01-09 09:00:00,0.747,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,0.747
2011-01-09 10:00:00,0.6980000000000001,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,0.6980000000000001
2011-01-09 11:00:00,0.681,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,0.681
2011-01-09 12:00:00,0.7030000000000001,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,0.7030000000000001
2011-01-09 13:00:00,0.893,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,0.893
2011-01-09 14:00:00,0.969,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,0.969
2011-01-09 15:00:00,1.024,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.024
2011-01-09 16:00:00,1.08,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.08
2011-01-09 17:00:00,1.172,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.172
2011-01-09 18:00:00,1.176,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.176
2011-01-09 19:00:00,1.124,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.124
2011-01-09 20:00:00,1.092,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.092
2011-01-09 21:00:00,0.998,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,0.998
2011-01-09 22:00:00,0.9430000000000001,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,0.9430000000000001
2011-01-09 23:00:00,0.9580000000000001,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,0.9580000000000001
2011-01-10 00:00:00,1.036,non_summer,offpeak,0.05209,10.0,0.0,0.0,0.0,0.0,0.0,1.036
